date,warehouse_id,warehouse_name,warehouse_region,sku,stock_on_hand,safety_stock,reorder_point,inbound_qty,outbound_qty,days_of_supply
2025-12-03,WH_001,Central Warehouse,Midwest,SKU_123,7715,5000,8000,524,120,64
2025-12-03,WH_002,West Warehouse,California,SKU_456,14303,2000,4000,2398,1895,7
2025-12-04,WH_001,Central Warehouse,Midwest,SKU_123,15053,5000,8000,2688,1546,9
2025-12-04,WH_002,West Warehouse,California,SKU_456,8948,2000,4000,2129,1134,7
2025-12-05,WH_001,Central Warehouse,Midwest,SKU_123,13836,5000,8000,2328,1566,8
2025-12-05,WH_002,West Warehouse,California,SKU_456,2827,2000,4000,386,2149,1
2025-12-06,WH_001,Central Warehouse,Midwest,SKU_123,12925,5000,8000,2701,844,15
2025-12-06,WH_002,West Warehouse,California,SKU_456,2843,2000,4000,987,1366,2
2025-12-07,WH_001,Central Warehouse,Midwest,SKU_123,11672,5000,8000,3552,1607,7
2025-12-07,WH_002,West Warehouse,California,SKU_456,14471,2000,4000,2485,52,278
2025-12-08,WH_001,Central Warehouse,Midwest,SKU_123,17696,5000,8000,188,1638,10
2025-12-08,WH_002,West Warehouse,California,SKU_456,5288,2000,4000,4571,2363,2
2025-12-09,WH_001,Central Warehouse,Midwest,SKU_123,11403,5000,8000,1847,1646,6
2025-12-09,WH_002,West Warehouse,California,SKU_456,11021,2000,4000,2034,885,12
2025-12-10,WH_001,Central Warehouse,Midwest,SKU_123,11488,5000,8000,1994,2240,5
2025-12-10,WH_002,West Warehouse,California,SKU_456,9497,2000,4000,1071,1889,5
2025-12-11,WH_001,Central Warehouse,Midwest,SKU_123,12645,5000,8000,3068,3016,4
2025-12-11,WH_002,West Warehouse,California,SKU_456,6744,2000,4000,2961,1052,6
2025-12-12,WH_001,Central Warehouse,Midwest,SKU_123,13607,5000,8000,2035,1383,9
2025-12-12,WH_002,West Warehouse,California,SKU_456,16620,2000,4000,1632,1852,8
2025-12-13,WH_001,Central Warehouse,Midwest,SKU_123,7244,5000,8000,2518,2185,3
2025-12-13,WH_002,West Warehouse,California,SKU_456,6153,2000,4000,0,1476,4
2025-12-14,WH_001,Central Warehouse,Midwest,SKU_123,14060,5000,8000,2868,2706,5
2025-12-14,WH_002,West Warehouse,California,SKU_456,6669,2000,4000,972,799,8
2025-12-15,WH_001,Central Warehouse,Midwest,SKU_123,14693,5000,8000,2575,1172,12
2025-12-15,WH_002,West Warehouse,California,SKU_456,10725,2000,4000,2558,1525,7
2025-12-16,WH_001,Central Warehouse,Midwest,SKU_123,10841,5000,8000,1421,42,258
2025-12-16,WH_002,West Warehouse,California,SKU_456,8825,2000,4000,2031,1613,5
2025-12-17,WH_001,Central Warehouse,Midwest,SKU_123,15765,5000,8000,2462,1433,11
2025-12-17,WH_002,West Warehouse,California,SKU_456,8170,2000,4000,314,1149,7
2025-12-18,WH_001,Central Warehouse,Midwest,SKU_123,14176,5000,8000,1116,2016,7
2025-12-18,WH_002,West Warehouse,California,SKU_456,5694,2000,4000,2259,1569,3
2025-12-19,WH_001,Central Warehouse,Midwest,SKU_123,16611,5000,8000,3080,1916,8
2025-12-19,WH_002,West Warehouse,California,SKU_456,628,2000,4000,3432,2416,1
2025-12-20,WH_001,Central Warehouse,Midwest,SKU_123,12312,5000,8000,2283,965,12
2025-12-20,WH_002,West Warehouse,California,SKU_456,1180,2000,4000,1113,1175,1
2025-12-21,WH_001,Central Warehouse,Midwest,SKU_123,12758,5000,8000,849,1059,12
2025-12-21,WH_002,West Warehouse,California,SKU_456,7961,2000,4000,1075,1826,4
2025-12-22,WH_001,Central Warehouse,Midwest,SKU_123,16385,5000,8000,4856,2175,7
2025-12-22,WH_002,West Warehouse,California,SKU_456,8850,2000,4000,1255,1676,5
2025-12-23,WH_001,Central Warehouse,Midwest,SKU_123,15143,5000,8000,1384,1970,7
2025-12-23,WH_002,West Warehouse,California,SKU_456,3106,2000,4000,1706,1833,1
2025-12-24,WH_001,Central Warehouse,Midwest,SKU_123,12993,5000,8000,1751,1417,9
2025-12-24,WH_002,West Warehouse,California,SKU_456,5075,2000,4000,3408,889,5
2025-12-25,WH_001,Central Warehouse,Midwest,SKU_123,15113,5000,8000,2496,930,16
2025-12-25,WH_002,West Warehouse,California,SKU_456,8255,2000,4000,908,2334,3
2025-12-26,WH_001,Central Warehouse,Midwest,SKU_123,10014,5000,8000,1215,765,13
2025-12-26,WH_002,West Warehouse,California,SKU_456,3248,2000,4000,3909,1825,1
2025-12-27,WH_001,Central Warehouse,Midwest,SKU_123,14491,5000,8000,1212,2044,7
2025-12-27,WH_002,West Warehouse,California,SKU_456,5115,2000,4000,2952,976,5
2025-12-28,WH_001,Central Warehouse,Midwest,SKU_123,11744,5000,8000,2909,2018,5
2025-12-28,WH_002,West Warehouse,California,SKU_456,10091,2000,4000,740,1231,8
2025-12-29,WH_001,Central Warehouse,Midwest,SKU_123,14549,5000,8000,980,2322,6
2025-12-29,WH_002,West Warehouse,California,SKU_456,1,2000,4000,1065,1194,1
2025-12-30,WH_001,Central Warehouse,Midwest,SKU_123,4046,5000,8000,324,1875,2
2025-12-30,WH_002,West Warehouse,California,SKU_456,8105,2000,4000,3887,2427,3
2025-12-31,WH_001,Central Warehouse,Midwest,SKU_123,15515,5000,8000,2375,1539,10
2025-12-31,WH_002,West Warehouse,California,SKU_456,1,2000,4000,326,1560,1
