date,plant_id,plant_name,plant_region,sku,units_produced,production_capacity,capacity_utilization,downtime_hours,cycle_time_hours,defect_rate
2025-08-18,PLANT_A,North Plant,USA,SKU_123,1073,1000,1.07,2.07,2.45,0.04
2025-08-18,PLANT_B,South Plant,Mexico,SKU_456,1379,1500,0.92,0.84,2.48,0.03
2025-08-19,PLANT_A,North Plant,USA,SKU_123,1081,1000,1.08,4.37,2.83,0.04
2025-08-19,PLANT_B,South Plant,Mexico,SKU_456,1367,1500,0.91,2.26,2.74,0.04
2025-08-20,PLANT_A,North Plant,USA,SKU_123,1092,1000,1.09,0.82,2.72,0.03
2025-08-20,PLANT_B,South Plant,Mexico,SKU_456,1058,1500,0.71,5.33,1.88,0.08
2025-08-21,PLANT_A,North Plant,USA,SKU_123,913,1000,0.91,1.41,2.49,0.02
2025-08-21,PLANT_B,South Plant,Mexico,SKU_456,1575,1500,1.05,1.93,1.74,0.02
2025-08-22,PLANT_A,North Plant,USA,SKU_123,1027,1000,1.03,1.99,1.65,0.05
2025-08-22,PLANT_B,South Plant,Mexico,SKU_456,1657,1500,1.1,4.7,2.71,0.03
2025-08-23,PLANT_A,North Plant,USA,SKU_123,1032,1000,1.03,4.35,3.43,0.03
2025-08-23,PLANT_B,South Plant,Mexico,SKU_456,975,1500,0.65,3.27,2.88,0.07
2025-08-24,PLANT_A,North Plant,USA,SKU_123,860,1000,0.86,1.98,3.21,0.04
2025-08-24,PLANT_B,South Plant,Mexico,SKU_456,1293,1500,0.86,3.48,3.02,0.03
2025-08-25,PLANT_A,North Plant,USA,SKU_123,1142,1000,1.14,1.28,2.4,0.03
2025-08-25,PLANT_B,South Plant,Mexico,SKU_456,1067,1500,0.71,5.8,1.74,0.07
2025-08-26,PLANT_A,North Plant,USA,SKU_123,1179,1000,1.18,0.07,2.63,0.05
2025-08-26,PLANT_B,South Plant,Mexico,SKU_456,1632,1500,1.09,0.5,2.83,0.06
2025-08-27,PLANT_A,North Plant,USA,SKU_123,995,1000,0.99,2.39,2.05,0.04
2025-08-27,PLANT_B,South Plant,Mexico,SKU_456,1429,1500,0.95,2.59,3.46,0.02
2025-08-28,PLANT_A,North Plant,USA,SKU_123,1378,1000,1.38,4.98,2.16,0.04
2025-08-28,PLANT_B,South Plant,Mexico,SKU_456,1455,1500,0.97,2.25,3.34,0.07
2025-08-29,PLANT_A,North Plant,USA,SKU_123,829,1000,0.83,0.59,2.7,0.02
2025-08-29,PLANT_B,South Plant,Mexico,SKU_456,1387,1500,0.92,0.04,2.06,0.06
2025-08-30,PLANT_A,North Plant,USA,SKU_123,949,1000,0.95,5.07,3.31,0.07
2025-08-30,PLANT_B,South Plant,Mexico,SKU_456,1259,1500,0.84,5.99,1.94,0.06
2025-08-31,PLANT_A,North Plant,USA,SKU_123,1133,1000,1.13,1.86,3.45,0.03
2025-08-31,PLANT_B,South Plant,Mexico,SKU_456,1628,1500,1.09,0.32,2.89,0.05
2025-09-01,PLANT_A,North Plant,USA,SKU_123,1087,1000,1.09,1.14,2.56,0.03
2025-09-01,PLANT_B,South Plant,Mexico,SKU_456,1532,1500,1.02,0.17,1.82,0.03
2025-09-02,PLANT_A,North Plant,USA,SKU_123,993,1000,0.99,5.23,2.9,0.05
2025-09-02,PLANT_B,South Plant,Mexico,SKU_456,860,1500,0.57,4.16,1.75,0.07
2025-09-03,PLANT_A,North Plant,USA,SKU_123,632,1000,0.63,5.15,1.67,0.05
2025-09-03,PLANT_B,South Plant,Mexico,SKU_456,1154,1500,0.77,4.23,3.3,0.04
2025-09-04,PLANT_A,North Plant,USA,SKU_123,1004,1000,1.0,2.93,2.61,0.06
2025-09-04,PLANT_B,South Plant,Mexico,SKU_456,1369,1500,0.91,4.93,2.31,0.02
2025-09-05,PLANT_A,North Plant,USA,SKU_123,903,1000,0.9,3.8,3.25,0.07
2025-09-05,PLANT_B,South Plant,Mexico,SKU_456,1620,1500,1.08,5.21,1.4,0.04
2025-09-06,PLANT_A,North Plant,USA,SKU_123,1251,1000,1.25,3.64,2.17,0.07
2025-09-06,PLANT_B,South Plant,Mexico,SKU_456,1300,1500,0.87,2.79,3.49,0.04
2025-09-07,PLANT_A,North Plant,USA,SKU_123,1013,1000,1.01,4.66,3.06,0.06
2025-09-07,PLANT_B,South Plant,Mexico,SKU_456,1281,1500,0.85,5.17,3.28,0.02
2025-09-08,PLANT_A,North Plant,USA,SKU_123,1101,1000,1.1,3.27,1.51,0.06
2025-09-08,PLANT_B,South Plant,Mexico,SKU_456,1571,1500,1.05,3.89,2.46,0.04
2025-09-09,PLANT_A,North Plant,USA,SKU_123,758,1000,0.76,1.17,3.44,0.02
2025-09-09,PLANT_B,South Plant,Mexico,SKU_456,1215,1500,0.81,3.54,2.68,0.02
2025-09-10,PLANT_A,North Plant,USA,SKU_123,918,1000,0.92,1.73,3.37,0.07
2025-09-10,PLANT_B,South Plant,Mexico,SKU_456,1589,1500,1.06,0.49,2.28,0.05
2025-09-11,PLANT_A,North Plant,USA,SKU_123,1110,1000,1.11,1.96,3.04,0.07
2025-09-11,PLANT_B,South Plant,Mexico,SKU_456,1366,1500,0.91,5.03,1.62,0.07
2025-09-12,PLANT_A,North Plant,USA,SKU_123,877,1000,0.88,2.83,3.31,0.04
2025-09-12,PLANT_B,South Plant,Mexico,SKU_456,1194,1500,0.8,3.0,2.36,0.03
2025-09-13,PLANT_A,North Plant,USA,SKU_123,1070,1000,1.07,5.84,1.96,0.06
2025-09-13,PLANT_B,South Plant,Mexico,SKU_456,1551,1500,1.03,4.06,2.4,0.08
2025-09-14,PLANT_A,North Plant,USA,SKU_123,803,1000,0.8,2.22,1.44,0.05
2025-09-14,PLANT_B,South Plant,Mexico,SKU_456,1467,1500,0.98,3.15,3.45,0.07
2025-09-15,PLANT_A,North Plant,USA,SKU_123,718,1000,0.72,2.16,3.08,0.05
2025-09-15,PLANT_B,South Plant,Mexico,SKU_456,1273,1500,0.85,5.12,3.09,0.02
2025-09-16,PLANT_A,North Plant,USA,SKU_123,789,1000,0.79,0.3,2.42,0.03
2025-09-16,PLANT_B,South Plant,Mexico,SKU_456,1208,1500,0.81,4.17,3.02,0.03
2025-09-17,PLANT_A,North Plant,USA,SKU_123,720,1000,0.72,1.93,1.92,0.01
2025-09-17,PLANT_B,South Plant,Mexico,SKU_456,1345,1500,0.9,0.83,2.69,0.02
2025-09-18,PLANT_A,North Plant,USA,SKU_123,802,1000,0.8,0.21,1.48,0.01
2025-09-18,PLANT_B,South Plant,Mexico,SKU_456,1588,1500,1.06,1.91,3.07,0.04
2025-09-19,PLANT_A,North Plant,USA,SKU_123,1221,1000,1.22,1.64,1.66,0.05
2025-09-19,PLANT_B,South Plant,Mexico,SKU_456,1513,1500,1.01,2.65,2.76,0.04
2025-09-20,PLANT_A,North Plant,USA,SKU_123,1200,1000,1.2,4.24,2.52,0.06
2025-09-20,PLANT_B,South Plant,Mexico,SKU_456,1686,1500,1.12,2.59,2.27,0.06
2025-09-21,PLANT_A,North Plant,USA,SKU_123,1015,1000,1.01,2.57,2.09,0.02
2025-09-21,PLANT_B,South Plant,Mexico,SKU_456,1429,1500,0.95,2.87,1.62,0.05
2025-09-22,PLANT_A,North Plant,USA,SKU_123,1034,1000,1.03,2.46,3.4,0.07
2025-09-22,PLANT_B,South Plant,Mexico,SKU_456,1297,1500,0.86,0.96,2.31,0.04
2025-09-23,PLANT_A,North Plant,USA,SKU_123,1182,1000,1.18,3.06,1.62,0.07
2025-09-23,PLANT_B,South Plant,Mexico,SKU_456,1560,1500,1.04,5.83,1.65,0.08
2025-09-24,PLANT_A,North Plant,USA,SKU_123,794,1000,0.79,2.6,3.35,0.05
2025-09-24,PLANT_B,South Plant,Mexico,SKU_456,1555,1500,1.04,5.07,2.02,0.03
2025-09-25,PLANT_A,North Plant,USA,SKU_123,1059,1000,1.06,5.94,2.39,0.05
2025-09-25,PLANT_B,South Plant,Mexico,SKU_456,1645,1500,1.1,1.93,1.56,0.07
2025-09-26,PLANT_A,North Plant,USA,SKU_123,1145,1000,1.15,3.76,2.26,0.03
2025-09-26,PLANT_B,South Plant,Mexico,SKU_456,1591,1500,1.06,4.2,2.55,0.05
2025-09-27,PLANT_A,North Plant,USA,SKU_123,533,1000,0.53,1.25,2.79,0.07
2025-09-27,PLANT_B,South Plant,Mexico,SKU_456,1485,1500,0.99,1.25,2.76,0.07
2025-09-28,PLANT_A,North Plant,USA,SKU_123,1012,1000,1.01,4.51,1.69,0.03
2025-09-28,PLANT_B,South Plant,Mexico,SKU_456,1630,1500,1.09,3.07,3.35,0.07
2025-09-29,PLANT_A,North Plant,USA,SKU_123,794,1000,0.79,1.74,2.69,0.07
2025-09-29,PLANT_B,South Plant,Mexico,SKU_456,1522,1500,1.01,3.92,3.16,0.05
2025-09-30,PLANT_A,North Plant,USA,SKU_123,1168,1000,1.17,4.45,1.86,0.04
2025-09-30,PLANT_B,South Plant,Mexico,SKU_456,1642,1500,1.09,5.76,2.33,0.06
2025-10-01,PLANT_A,North Plant,USA,SKU_123,1059,1000,1.06,5.37,2.4,0.08
2025-10-01,PLANT_B,South Plant,Mexico,SKU_456,1081,1500,0.72,0.44,3.27,0.07
2025-10-02,PLANT_A,North Plant,USA,SKU_123,1153,1000,1.15,4.96,3.17,0.05
2025-10-02,PLANT_B,South Plant,Mexico,SKU_456,1521,1500,1.01,5.61,2.31,0.05
2025-10-03,PLANT_A,North Plant,USA,SKU_123,861,1000,0.86,0.29,3.25,0.04
2025-10-03,PLANT_B,South Plant,Mexico,SKU_456,1804,1500,1.2,0.84,1.41,0.03
2025-10-04,PLANT_A,North Plant,USA,SKU_123,923,1000,0.92,1.09,1.43,0.06
2025-10-04,PLANT_B,South Plant,Mexico,SKU_456,1575,1500,1.05,3.68,1.8,0.03
2025-10-05,PLANT_A,North Plant,USA,SKU_123,947,1000,0.95,1.79,2.36,0.01
2025-10-05,PLANT_B,South Plant,Mexico,SKU_456,1699,1500,1.13,1.46,2.92,0.01
2025-10-06,PLANT_A,North Plant,USA,SKU_123,1125,1000,1.12,4.86,3.43,0.04
2025-10-06,PLANT_B,South Plant,Mexico,SKU_456,1479,1500,0.99,2.22,1.79,0.04
2025-10-07,PLANT_A,North Plant,USA,SKU_123,1062,1000,1.06,3.23,2.79,0.02
2025-10-07,PLANT_B,South Plant,Mexico,SKU_456,1649,1500,1.1,1.72,3.37,0.06
2025-10-08,PLANT_A,North Plant,USA,SKU_123,1193,1000,1.19,1.39,2.47,0.07
2025-10-08,PLANT_B,South Plant,Mexico,SKU_456,1365,1500,0.91,2.37,2.18,0.04
2025-10-09,PLANT_A,North Plant,USA,SKU_123,682,1000,0.68,5.11,2.99,0.05
2025-10-09,PLANT_B,South Plant,Mexico,SKU_456,1665,1500,1.11,1.26,3.03,0.04
2025-10-10,PLANT_A,North Plant,USA,SKU_123,794,1000,0.79,4.66,1.88,0.05
2025-10-10,PLANT_B,South Plant,Mexico,SKU_456,1449,1500,0.97,3.48,3.24,0.07
2025-10-11,PLANT_A,North Plant,USA,SKU_123,994,1000,0.99,3.64,2.57,0.06
2025-10-11,PLANT_B,South Plant,Mexico,SKU_456,1241,1500,0.83,3.88,1.78,0.06
2025-10-12,PLANT_A,North Plant,USA,SKU_123,987,1000,0.99,2.45,2.88,0.03
2025-10-12,PLANT_B,South Plant,Mexico,SKU_456,1505,1500,1.0,3.78,2.63,0.03
2025-10-13,PLANT_A,North Plant,USA,SKU_123,917,1000,0.92,4.19,2.31,0.02
2025-10-13,PLANT_B,South Plant,Mexico,SKU_456,1566,1500,1.04,0.03,2.03,0.06
2025-10-14,PLANT_A,North Plant,USA,SKU_123,1102,1000,1.1,4.24,2.92,0.02
2025-10-14,PLANT_B,South Plant,Mexico,SKU_456,1275,1500,0.85,0.05,2.9,0.03
2025-10-15,PLANT_A,North Plant,USA,SKU_123,1124,1000,1.12,0.78,1.76,0.03
2025-10-15,PLANT_B,South Plant,Mexico,SKU_456,1437,1500,0.96,2.09,3.0,0.02
2025-10-16,PLANT_A,North Plant,USA,SKU_123,969,1000,0.97,2.23,3.03,0.05
2025-10-16,PLANT_B,South Plant,Mexico,SKU_456,1439,1500,0.96,4.55,1.65,0.07
2025-10-17,PLANT_A,North Plant,USA,SKU_123,1112,1000,1.11,4.2,1.82,0.04
2025-10-17,PLANT_B,South Plant,Mexico,SKU_456,1522,1500,1.01,0.33,3.4,0.02
2025-10-18,PLANT_A,North Plant,USA,SKU_123,944,1000,0.94,5.55,3.19,0.05
2025-10-18,PLANT_B,South Plant,Mexico,SKU_456,1275,1500,0.85,0.73,2.16,0.03
2025-10-19,PLANT_A,North Plant,USA,SKU_123,1009,1000,1.01,5.34,2.77,0.04
2025-10-19,PLANT_B,South Plant,Mexico,SKU_456,1706,1500,1.14,2.83,3.22,0.03
2025-10-20,PLANT_A,North Plant,USA,SKU_123,882,1000,0.88,5.33,3.37,0.01
2025-10-20,PLANT_B,South Plant,Mexico,SKU_456,1630,1500,1.09,2.25,2.71,0.07
2025-10-21,PLANT_A,North Plant,USA,SKU_123,1061,1000,1.06,0.81,3.11,0.05
2025-10-21,PLANT_B,South Plant,Mexico,SKU_456,1707,1500,1.14,2.04,1.63,0.05
2025-10-22,PLANT_A,North Plant,USA,SKU_123,719,1000,0.72,2.21,1.54,0.05
2025-10-22,PLANT_B,South Plant,Mexico,SKU_456,1696,1500,1.13,1.69,3.31,0.03
2025-10-23,PLANT_A,North Plant,USA,SKU_123,888,1000,0.89,5.59,2.19,0.02
2025-10-23,PLANT_B,South Plant,Mexico,SKU_456,1512,1500,1.01,3.6,2.48,0.06
2025-10-24,PLANT_A,North Plant,USA,SKU_123,801,1000,0.8,0.48,3.2,0.02
2025-10-24,PLANT_B,South Plant,Mexico,SKU_456,1581,1500,1.05,2.16,2.69,0.02
2025-10-25,PLANT_A,North Plant,USA,SKU_123,651,1000,0.65,1.87,2.48,0.05
2025-10-25,PLANT_B,South Plant,Mexico,SKU_456,1462,1500,0.97,3.94,2.68,0.04
2025-10-26,PLANT_A,North Plant,USA,SKU_123,1137,1000,1.14,1.38,1.41,0.06
2025-10-26,PLANT_B,South Plant,Mexico,SKU_456,1240,1500,0.83,5.34,3.2,0.02
2025-10-27,PLANT_A,North Plant,USA,SKU_123,1145,1000,1.15,1.65,2.91,0.05
2025-10-27,PLANT_B,South Plant,Mexico,SKU_456,1486,1500,0.99,0.15,2.98,0.03
2025-10-28,PLANT_A,North Plant,USA,SKU_123,1304,1000,1.3,5.24,3.21,0.04
2025-10-28,PLANT_B,South Plant,Mexico,SKU_456,1063,1500,0.71,4.65,2.31,0.02
2025-10-29,PLANT_A,North Plant,USA,SKU_123,1105,1000,1.1,3.97,2.05,0.03
2025-10-29,PLANT_B,South Plant,Mexico,SKU_456,1476,1500,0.98,4.08,1.52,0.08
2025-10-30,PLANT_A,North Plant,USA,SKU_123,763,1000,0.76,0.49,3.24,0.07
2025-10-30,PLANT_B,South Plant,Mexico,SKU_456,1584,1500,1.06,4.21,2.57,0.07
2025-10-31,PLANT_A,North Plant,USA,SKU_123,785,1000,0.79,2.12,3.27,0.02
2025-10-31,PLANT_B,South Plant,Mexico,SKU_456,1621,1500,1.08,3.46,2.78,0.02
2025-11-01,PLANT_A,North Plant,USA,SKU_123,1143,1000,1.14,2.69,3.37,0.06
2025-11-01,PLANT_B,South Plant,Mexico,SKU_456,1600,1500,1.07,3.42,2.85,0.05
2025-11-02,PLANT_A,North Plant,USA,SKU_123,935,1000,0.94,1.28,1.48,0.01
2025-11-02,PLANT_B,South Plant,Mexico,SKU_456,1532,1500,1.02,4.07,2.79,0.05
2025-11-03,PLANT_A,North Plant,USA,SKU_123,1230,1000,1.23,2.16,3.35,0.06
2025-11-03,PLANT_B,South Plant,Mexico,SKU_456,1268,1500,0.85,3.38,2.52,0.02
2025-11-04,PLANT_A,North Plant,USA,SKU_123,960,1000,0.96,5.69,2.75,0.07
2025-11-04,PLANT_B,South Plant,Mexico,SKU_456,1483,1500,0.99,2.14,2.48,0.06
2025-11-05,PLANT_A,North Plant,USA,SKU_123,1166,1000,1.17,5.54,2.81,0.08
2025-11-05,PLANT_B,South Plant,Mexico,SKU_456,1456,1500,0.97,5.72,2.88,0.01
2025-11-06,PLANT_A,North Plant,USA,SKU_123,749,1000,0.75,3.4,1.71,0.04
2025-11-06,PLANT_B,South Plant,Mexico,SKU_456,1512,1500,1.01,0.09,1.97,0.01
2025-11-07,PLANT_A,North Plant,USA,SKU_123,1101,1000,1.1,5.67,2.68,0.03
2025-11-07,PLANT_B,South Plant,Mexico,SKU_456,1727,1500,1.15,4.65,2.61,0.06
2025-11-08,PLANT_A,North Plant,USA,SKU_123,994,1000,0.99,4.28,1.48,0.04
2025-11-08,PLANT_B,South Plant,Mexico,SKU_456,1669,1500,1.11,1.0,1.45,0.02
2025-11-09,PLANT_A,North Plant,USA,SKU_123,1130,1000,1.13,5.62,1.75,0.06
2025-11-09,PLANT_B,South Plant,Mexico,SKU_456,1297,1500,0.86,0.53,3.21,0.07
2025-11-10,PLANT_A,North Plant,USA,SKU_123,714,1000,0.71,3.19,1.96,0.07
2025-11-10,PLANT_B,South Plant,Mexico,SKU_456,1248,1500,0.83,0.27,2.03,0.05
2025-11-11,PLANT_A,North Plant,USA,SKU_123,922,1000,0.92,4.91,3.49,0.03
2025-11-11,PLANT_B,South Plant,Mexico,SKU_456,1452,1500,0.97,3.71,2.91,0.04
2025-11-12,PLANT_A,North Plant,USA,SKU_123,891,1000,0.89,3.88,3.4,0.07
2025-11-12,PLANT_B,South Plant,Mexico,SKU_456,1302,1500,0.87,1.99,2.39,0.03
2025-11-13,PLANT_A,North Plant,USA,SKU_123,1065,1000,1.06,5.94,1.97,0.07
2025-11-13,PLANT_B,South Plant,Mexico,SKU_456,1592,1500,1.06,2.17,2.94,0.02
2025-11-14,PLANT_A,North Plant,USA,SKU_123,779,1000,0.78,3.93,2.75,0.02
2025-11-14,PLANT_B,South Plant,Mexico,SKU_456,1084,1500,0.72,2.6,2.6,0.07
2025-11-15,PLANT_A,North Plant,USA,SKU_123,1295,1000,1.29,2.64,2.97,0.02
2025-11-15,PLANT_B,South Plant,Mexico,SKU_456,1522,1500,1.01,3.81,1.44,0.06
2025-11-16,PLANT_A,North Plant,USA,SKU_123,965,1000,0.96,5.11,3.03,0.03
2025-11-16,PLANT_B,South Plant,Mexico,SKU_456,1240,1500,0.83,4.07,2.58,0.02
2025-11-17,PLANT_A,North Plant,USA,SKU_123,1035,1000,1.03,5.92,3.01,0.08
2025-11-17,PLANT_B,South Plant,Mexico,SKU_456,1351,1500,0.9,4.63,1.44,0.06
2025-11-18,PLANT_A,North Plant,USA,SKU_123,1108,1000,1.11,5.13,1.45,0.05
2025-11-18,PLANT_B,South Plant,Mexico,SKU_456,1454,1500,0.97,2.49,3.15,0.03
2025-11-19,PLANT_A,North Plant,USA,SKU_123,1162,1000,1.16,4.03,1.93,0.03
2025-11-19,PLANT_B,South Plant,Mexico,SKU_456,1527,1500,1.02,4.57,2.09,0.05
2025-11-20,PLANT_A,North Plant,USA,SKU_123,691,1000,0.69,0.52,3.17,0.06
2025-11-20,PLANT_B,South Plant,Mexico,SKU_456,1473,1500,0.98,4.16,3.37,0.05
2025-11-21,PLANT_A,North Plant,USA,SKU_123,1004,1000,1.0,0.18,2.92,0.07
2025-11-21,PLANT_B,South Plant,Mexico,SKU_456,1515,1500,1.01,3.5,2.81,0.08
2025-11-22,PLANT_A,North Plant,USA,SKU_123,552,1000,0.55,3.84,2.68,0.02
2025-11-22,PLANT_B,South Plant,Mexico,SKU_456,1388,1500,0.93,3.73,1.67,0.03
2025-11-23,PLANT_A,North Plant,USA,SKU_123,1082,1000,1.08,5.65,1.88,0.04
2025-11-23,PLANT_B,South Plant,Mexico,SKU_456,1253,1500,0.84,4.53,3.29,0.07
2025-11-24,PLANT_A,North Plant,USA,SKU_123,878,1000,0.88,4.26,2.79,0.01
2025-11-24,PLANT_B,South Plant,Mexico,SKU_456,1610,1500,1.07,1.49,2.31,0.06
2025-11-25,PLANT_A,North Plant,USA,SKU_123,913,1000,0.91,2.41,3.01,0.07
2025-11-25,PLANT_B,South Plant,Mexico,SKU_456,1488,1500,0.99,2.54,2.88,0.08
2025-11-26,PLANT_A,North Plant,USA,SKU_123,1017,1000,1.02,3.66,1.63,0.05
2025-11-26,PLANT_B,South Plant,Mexico,SKU_456,1241,1500,0.83,3.06,2.51,0.07
2025-11-27,PLANT_A,North Plant,USA,SKU_123,888,1000,0.89,5.25,1.76,0.04
2025-11-27,PLANT_B,South Plant,Mexico,SKU_456,1183,1500,0.79,4.64,2.4,0.03
2025-11-28,PLANT_A,North Plant,USA,SKU_123,1021,1000,1.02,4.31,3.28,0.07
2025-11-28,PLANT_B,South Plant,Mexico,SKU_456,1638,1500,1.09,5.71,1.45,0.04
2025-11-29,PLANT_A,North Plant,USA,SKU_123,986,1000,0.99,1.82,2.69,0.04
2025-11-29,PLANT_B,South Plant,Mexico,SKU_456,1386,1500,0.92,5.37,2.82,0.02
2025-11-30,PLANT_A,North Plant,USA,SKU_123,1017,1000,1.02,0.54,2.58,0.02
2025-11-30,PLANT_B,South Plant,Mexico,SKU_456,1219,1500,0.81,1.8,1.99,0.05
2025-12-01,PLANT_A,North Plant,USA,SKU_123,1004,1000,1.0,1.47,3.43,0.01
2025-12-01,PLANT_B,South Plant,Mexico,SKU_456,1754,1500,1.17,1.2,3.39,0.03
2025-12-02,PLANT_A,North Plant,USA,SKU_123,1083,1000,1.08,1.91,2.56,0.06
2025-12-02,PLANT_B,South Plant,Mexico,SKU_456,1247,1500,0.83,0.07,2.36,0.02
2025-12-03,PLANT_A,North Plant,USA,SKU_123,959,1000,0.96,1.19,2.55,0.02
2025-12-03,PLANT_B,South Plant,Mexico,SKU_456,879,1500,0.59,0.31,3.4,0.02
2025-12-04,PLANT_A,North Plant,USA,SKU_123,623,1000,0.62,5.71,3.38,0.06
2025-12-04,PLANT_B,South Plant,Mexico,SKU_456,1595,1500,1.06,2.73,2.15,0.08
2025-12-05,PLANT_A,North Plant,USA,SKU_123,824,1000,0.82,0.28,3.38,0.03
2025-12-05,PLANT_B,South Plant,Mexico,SKU_456,1551,1500,1.03,0.69,3.16,0.01
2025-12-06,PLANT_A,North Plant,USA,SKU_123,1009,1000,1.01,3.39,2.06,0.02
2025-12-06,PLANT_B,South Plant,Mexico,SKU_456,1711,1500,1.14,2.42,2.24,0.02
2025-12-07,PLANT_A,North Plant,USA,SKU_123,959,1000,0.96,5.71,3.39,0.02
2025-12-07,PLANT_B,South Plant,Mexico,SKU_456,1383,1500,0.92,5.18,2.22,0.01
2025-12-08,PLANT_A,North Plant,USA,SKU_123,1005,1000,1.0,0.8,1.63,0.07
2025-12-08,PLANT_B,South Plant,Mexico,SKU_456,1550,1500,1.03,3.54,3.02,0.04
2025-12-09,PLANT_A,North Plant,USA,SKU_123,839,1000,0.84,4.37,2.28,0.08
2025-12-09,PLANT_B,South Plant,Mexico,SKU_456,1419,1500,0.95,5.53,3.36,0.03
2025-12-10,PLANT_A,North Plant,USA,SKU_123,1097,1000,1.1,2.7,2.96,0.04
2025-12-10,PLANT_B,South Plant,Mexico,SKU_456,1259,1500,0.84,1.2,2.29,0.06
2025-12-11,PLANT_A,North Plant,USA,SKU_123,865,1000,0.86,2.89,1.49,0.07
2025-12-11,PLANT_B,South Plant,Mexico,SKU_456,1766,1500,1.18,2.44,1.42,0.02
2025-12-12,PLANT_A,North Plant,USA,SKU_123,1155,1000,1.16,1.52,3.0,0.06
2025-12-12,PLANT_B,South Plant,Mexico,SKU_456,1560,1500,1.04,3.27,1.71,0.04
2025-12-13,PLANT_A,North Plant,USA,SKU_123,1240,1000,1.24,3.54,1.8,0.05
2025-12-13,PLANT_B,South Plant,Mexico,SKU_456,1467,1500,0.98,2.39,1.65,0.04
2025-12-14,PLANT_A,North Plant,USA,SKU_123,678,1000,0.68,1.83,3.34,0.04
2025-12-14,PLANT_B,South Plant,Mexico,SKU_456,1395,1500,0.93,3.18,2.88,0.03
2025-12-15,PLANT_A,North Plant,USA,SKU_123,1252,1000,1.25,2.19,1.61,0.06
2025-12-15,PLANT_B,South Plant,Mexico,SKU_456,1063,1500,0.71,2.85,1.8,0.05
2025-12-16,PLANT_A,North Plant,USA,SKU_123,1259,1000,1.26,3.05,2.44,0.08
2025-12-16,PLANT_B,South Plant,Mexico,SKU_456,1632,1500,1.09,4.71,2.02,0.05
2025-12-17,PLANT_A,North Plant,USA,SKU_123,754,1000,0.75,4.99,3.28,0.04
2025-12-17,PLANT_B,South Plant,Mexico,SKU_456,711,1500,0.47,5.17,1.77,0.05
2025-12-18,PLANT_A,North Plant,USA,SKU_123,720,1000,0.72,0.6,2.29,0.03
2025-12-18,PLANT_B,South Plant,Mexico,SKU_456,1645,1500,1.1,5.22,1.9,0.02
2025-12-19,PLANT_A,North Plant,USA,SKU_123,1150,1000,1.15,0.19,1.68,0.06
2025-12-19,PLANT_B,South Plant,Mexico,SKU_456,1132,1500,0.75,5.15,1.52,0.03
2025-12-20,PLANT_A,North Plant,USA,SKU_123,1310,1000,1.31,1.1,2.68,0.06
2025-12-20,PLANT_B,South Plant,Mexico,SKU_456,1430,1500,0.95,4.97,2.67,0.04
2025-12-21,PLANT_A,North Plant,USA,SKU_123,856,1000,0.86,2.42,2.12,0.04
2025-12-21,PLANT_B,South Plant,Mexico,SKU_456,1532,1500,1.02,2.9,3.37,0.03
2025-12-22,PLANT_A,North Plant,USA,SKU_123,1027,1000,1.03,3.28,1.51,0.04
2025-12-22,PLANT_B,South Plant,Mexico,SKU_456,1449,1500,0.97,6.0,2.05,0.07
2025-12-23,PLANT_A,North Plant,USA,SKU_123,1066,1000,1.07,5.04,3.26,0.02
2025-12-23,PLANT_B,South Plant,Mexico,SKU_456,1256,1500,0.84,2.01,1.49,0.05
2025-12-24,PLANT_A,North Plant,USA,SKU_123,1270,1000,1.27,3.77,2.19,0.02
2025-12-24,PLANT_B,South Plant,Mexico,SKU_456,1416,1500,0.94,5.13,2.84,0.01
2025-12-25,PLANT_A,North Plant,USA,SKU_123,864,1000,0.86,4.54,1.63,0.07
2025-12-25,PLANT_B,South Plant,Mexico,SKU_456,1412,1500,0.94,4.14,3.44,0.02
2025-12-26,PLANT_A,North Plant,USA,SKU_123,1066,1000,1.07,5.11,3.3,0.05
2025-12-26,PLANT_B,South Plant,Mexico,SKU_456,1384,1500,0.92,4.25,3.15,0.02
2025-12-27,PLANT_A,North Plant,USA,SKU_123,763,1000,0.76,2.54,2.47,0.08
2025-12-27,PLANT_B,South Plant,Mexico,SKU_456,1372,1500,0.91,5.72,1.78,0.06
2025-12-28,PLANT_A,North Plant,USA,SKU_123,1215,1000,1.22,3.39,3.21,0.07
2025-12-28,PLANT_B,South Plant,Mexico,SKU_456,1467,1500,0.98,5.09,2.27,0.03
2025-12-29,PLANT_A,North Plant,USA,SKU_123,1258,1000,1.26,1.58,1.41,0.04
2025-12-29,PLANT_B,South Plant,Mexico,SKU_456,1239,1500,0.83,4.53,1.98,0.04
2025-12-30,PLANT_A,North Plant,USA,SKU_123,812,1000,0.81,0.91,2.76,0.07
2025-12-30,PLANT_B,South Plant,Mexico,SKU_456,1414,1500,0.94,4.87,1.63,0.03
2025-12-31,PLANT_A,North Plant,USA,SKU_123,1206,1000,1.21,3.98,2.27,0.01
2025-12-31,PLANT_B,South Plant,Mexico,SKU_456,1664,1500,1.11,4.07,2.39,0.07
